MouseID,Generation,Cohort,JobGroup,BWDay,HID,LHID,Diet,EN,Coat,Status,DOB,DOE,COE,SurvDays,Died,AnimalComments,CAST
DO-AL-0135,G27,G27W1,G27W1D1,Monday,6182,6182,AL,3R,black,Dead,6/27/17,3/29/19,Euthanized Sick (ES),640,TRUE,sent to necropsy per CLAM to rule out RO abscess 3/29/19,FALSE
DO-1D-3061,G23,G23W2,G23W2D2,Tuesday,4341,8001,1D,2R,other,Dead,6/21/16,3/25/19,Found Dead (FD),1007,TRUE,"2REN. separated from pen 4341 to 8001 per CLAM for fighting 3/22/19
63-B8-2019  Severe Bite Wounds 3/22/19 Severe tail tip loss and other tail lacerations.  Housed alone now, deydrated, less active.  FD 3/25/19",FALSE
DO-1D-3166,G28,G28W1,G28W1D2,Tuesday,6475,6475,1D,2L,other,Dead,9/19/17,3/24/19,Found Dead (FD),551,TRUE,NA,FALSE
DO-1D-3094,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,2L,other,Dead,10/4/16,3/20/19,Found Dead (FD),897,TRUE,"2L
S7170561-8",TRUE
DO-1D-3126,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,2L,other,Dead,4/11/17,3/18/19,Found Dead (FD),706,TRUE,2L,FALSE
DO-1D-3165,G28,G28W1,G28W1D2,Tuesday,6475,6475,1D,2R,other,Dead,9/19/17,3/17/19,Found Dead (FD),544,TRUE,NA,FALSE
DO-AL-0061,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,2R,other,Dead,6/21/16,3/17/19,Found Dead (FD),999,TRUE,2REN,FALSE
DO-AL-0152,G27,G27W2,G27W2D1,Monday,6301,6301,AL,3L,black,Dead,7/18/17,3/17/19,Found Dead (FD),607,TRUE,NA,TRUE
DO-40-2011,G22,G22W1,G22W1D2,Monday,3303,3303,40,L,other,Dead,2/9/16,3/14/19,Euthanized Sick (ES),1129,TRUE,LEN,FALSE
DO-20-1110,G26,G26W1,G26W1D1,Thursday,5838,5838,20,2L,other,Dead,3/21/17,3/11/19,Found Dead (FD),720,TRUE,2L,FALSE
DO-2D-4109,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,2R,other,Dead,3/21/17,3/11/19,Found Dead (FD),720,TRUE,2R,TRUE
DO-40-2129,G27,G27W1,G27W1D1,Monday,6186,6186,40,N,white,Dead,6/27/17,3/11/19,Missing (MSG),622,TRUE,SCO 56(90-B8-2017)-Moderate Other(right eye damage)-12/5/2017-3/11/29(DIT),FALSE
DO-AL-0077,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,2R,other,Dead,9/20/16,3/11/19,Found Dead (FD),902,TRUE,2REN,FALSE
DO-AL-0171,G28,G28W1,G28W1D1,Tuesday,6470,6470,AL,L,white,Dead,9/19/17,3/11/19,Found Dead (FD),538,TRUE,NA,TRUE
DO-20-1077,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,2R,other,Dead,9/13/16,3/6/19,Found Dead (FD),904,TRUE,2REN,FALSE
DO-1D-3022,G22,G22W2,G22W2D2,Monday,3395,3395,1D,2L,other,Dead,3/1/16,3/4/19,Found Dead (FD),1098,TRUE,"2LEN, 4/10/2017-Proptosis-Both Eyes",FALSE
DO-20-1027,G22,G22W2,G22W2D1,Monday,3392,3392,20,L,other,Dead,3/1/16,3/3/19,Found Dead (FD),1097,TRUE,LEN,FALSE
DO-AL-0079,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,2R1L,other,Dead,9/20/16,2/28/19,Requested Euthanasia (RE),891,TRUE,"2R1LEN, BE CAREFUL NOT TO MIX UP WITH BEN THIS MOUSE IS LARGER BY @10G!
Ear notch too close together, notched L ear to make it distinguishable Damaged R eye 9/22/2017-3/20/18. Left Eye Damage 2/6/19. Euthanized per CLAM on 2/28/19  for unresloved exophthalmos and inner eye contents are extruding from a hole in the cornea causing pain and distress
",FALSE
DO-1D-3127,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,3R,other,Dead,4/11/17,2/26/19,Found Dead (FD),686,TRUE,3R,FALSE
DO-20-1003,G22,G22W1,G22W1D1,Monday,3299,3299,20,L,other,Dead,2/9/16,2/22/19,Found Dead (FD),1109,TRUE,LEN,FALSE
DO-20-1004,G22,G22W1,G22W1D1,Monday,3299,3299,20,B,other,Dead,2/9/16,2/22/19,Found Dead (FD),1109,TRUE,"BEN, tremor, labored breathing 5/22/17
",FALSE
DO-2D-4075,G24,G24W1,G24W1D2,Wednesday,4979,4979,2D,L,other,Dead,9/20/16,2/22/19,Found Dead (FD),885,TRUE,"Case 3-B8-2019 Moderate Dermatitis across entire body-1/8/19-2/22/19(DIT)
",FALSE
DO-20-1114,G26,G26W2,G26W2D1,Thursday,5880,5880,20,R,other,Dead,4/11/17,2/20/19,Found Dead (FD),680,TRUE,R,FALSE
DO-1D-3037,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,2R,other,Dead,5/31/16,2/19/19,Found Dead (FD),994,TRUE,2REN,FALSE
DO-2D-4049,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,N,other,Dead,6/21/16,2/19/19,Found Dead (FD),973,TRUE,N,FALSE
DO-40-2053,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,2R,black,Dead,6/21/16,2/19/19,Found Dead (FD),973,TRUE,2REN,FALSE
DO-AL-0045,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,2R,other,Dead,5/31/16,2/19/19,Found Dead (FD),994,TRUE,2REN,FALSE
DO-20-1159,G27,G27W2,G27W2D1,Monday,6304,6304,20,3R,other,Dead,7/18/17,2/16/19,Found Dead (FD),578,TRUE,"12-B8-2018-1/25/2018-Small Right Eye, cloudy R eye 1/25/18, runny diarrhea 1/31/18 Case 12-Other(eye damage)-1/25/18-
",FALSE
DO-40-2100,G26,G26W1,G26W1D1,Thursday,5840,5840,40,B,other,Dead,3/21/17,2/14/19,Found Dead (FD),695,TRUE,B,FALSE
DO-20-1059,G23,G23W2,G23W2D1,Tuesday,4337,4337,20,L,white,Dead,6/21/16,2/11/19,Found Dead (FD),965,TRUE,LEN,FALSE
DO-20-1090,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,R,other,Dead,10/4/16,2/11/19,Found Dead (FD),860,TRUE,29-B8-2018-Small Right Eye-3/20/18-2/11/19(DIT),FALSE
DO-2D-4027,G22,G22W2,G22W2D2,Monday,3398,3398,2D,L,other,Dead,3/1/16,2/11/19,Found Dead (FD),1077,TRUE,LEN. distended abdomen 1/28/19,FALSE
DO-2D-4161,G28,G28W1,G28W1D2,Tuesday,6477,6477,2D,N,other,Dead,9/19/17,2/11/19,Found Dead (FD),510,TRUE,NA,TRUE
DO-AL-0130,G27,G27W1,G27W1D1,Monday,6182,6182,AL,R,other,Dead,6/27/17,2/11/19,Found Dead (FD),594,TRUE,"SCO-53-12/11/2017-Bulging eyes, both, ear notch is curling",FALSE
DO-AL-0183,G28,G28W2,G28W2D1,Tuesday,6531,6531,AL,3R,other,Dead,10/10/17,2/11/19,Found Dead (FD),489,TRUE,messy notches,FALSE
DO-AL-0051,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,L,other,Dead,6/21/16,2/9/19,Euthanized Sick (ES),963,TRUE,LEN,TRUE
DO-1D-3179,G28,G28W2,G28W2D2,Tuesday,6537,6537,1D,L,other,Dead,10/10/17,2/7/19,Missing (MSG),485,TRUE,Changed missing date from 2/8/19 to 2/7/19-HJS 9/10/20,FALSE
DO-1D-3093,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,2R,other,Dead,10/4/16,2/6/19,Found Dead (FD),855,TRUE,"2R
S7170561-8",TRUE
DO-1D-3057,G23,G23W2,G23W2D2,Tuesday,4341,7861,1D,N,other,Dead,6/21/16,2/4/19,Found Dead (FD),958,TRUE,"Case 6-B8-2019 Mild Bite Wound - 2mm laceration to tail, separated from aggressor 1/11/19-2/10/19(DIT)

from S7118843-8


",FALSE
DO-20-1154,G27,G27W2,G27W2D1,Monday,6304,6304,20,R,white,Dead,7/18/17,2/4/19,Found Dead (FD),566,TRUE,abdomen appears dark and distended 11/26/18,FALSE
DO-AL-0053,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,2R,other,Dead,6/21/16,2/4/19,Found Dead (FD),958,TRUE,2REN,FALSE
DO-AL-0091,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,L,other,Dead,10/4/16,2/4/19,Found Dead (FD),853,TRUE,"S7170555-8
dietgel cup added to pen 3/9/18-6/11/18",FALSE
DO-2D-4140,G27,G27W1,G27W1D2,Monday,6191,6191,2D,B,other,Dead,6/27/17,2/1/19,Found Dead (FD),584,TRUE,"SCO-58-2017(observation-previously case 59)- Mild Derm on Ears-11/22/17-2/1/19(DIT)
rectal prolapse 11/26/18
",FALSE
DO-AL-0190,G28,G28W2,G28W2D1,Tuesday,6532,6532,AL,2L,other,Dead,10/10/17,1/30/19,Requested Euthanasia (RE),477,TRUE,"messy notches. looks like 2L1R?. derm on neck -severe-contacted CLAM 9/18/18  Case 138-B8-2018 Moderate Dermatitis Abrasions on Dorsal Neck 9/18/18                    
Severe Derm. Euthanized after request per CLAM for severe unresolving, self inflicted derm on face and neck. 1/30/19",FALSE
DO-1D-3151,G27,G27W2,G27W2D2,Monday,6307,6307,1D,3R,other,Dead,7/18/17,1/28/19,Found Dead (FD),559,TRUE,NA,TRUE
DO-40-2001,G22,G22W1,G22W1D1,Monday,3302,3302,40,N,other,Dead,2/9/16,1/28/19,Found Dead (FD),1084,TRUE,NEN,FALSE
DO-1D-3073,G24,G24W1,G24W1D2,Wednesday,4977,4977,1D,N,white,Dead,9/20/16,1/23/19,Found Dead (FD),855,TRUE,"NEN
SCO-51-11/29/2017- Eye damage
4/12/2018-checked mouse, no visible damage to either eye. swollen abdomen 9/19/18",FALSE
DO-1D-3050,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,R,white,Dead,6/21/16,1/22/19,Found Dead (FD),945,TRUE,"REN
22,23,24,26,27,29,30,31
Clam case#199




",FALSE
DO-2D-4098,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,R,white,Dead,3/21/17,1/22/19,Found Dead (FD),672,TRUE,"R. purple bruise on the middle of tail 9/13/18, lacerated tumor on tail
Case 4-B8-2019 - 1/8/2019 - Moderate Tumor - Half tail is missing, 1 cm mass at end, necrotic and ulcerated",FALSE
DO-1D-3152,G27,G27W2,G27W2D2,Monday,6307,6307,1D,3L,other,Dead,7/18/17,1/21/19,Found Dead (FD),552,TRUE,NA,FALSE
DO-20-1145,G27,G27W2,G27W2D1,Monday,6303,6303,20,N,other,Dead,7/18/17,1/21/19,Found Dead (FD),552,TRUE,NA,TRUE
DO-2D-4152,G27,G27W2,G27W2D2,Monday,6299,6299,2D,3L,black,Dead,7/18/17,1/21/19,Missing (MSG),552,TRUE,NA,TRUE
DO-AL-0137,G27,G27W1,G27W1D1,Monday,6183,6183,AL,N,white,Dead,6/27/17,1/21/19,Euthanized Sick (ES),573,TRUE,"thin, frail, BCS1, lying on side, unresponsive to touch. Euthanized. hjs 1/21/19",TRUE
DO-1D-3106,G26,G26W1,G26W1D2,Thursday,5843,5843,1D,R,other,Dead,3/21/17,1/17/19,Found Dead (FD),667,TRUE,R - Left ear has two small tears that look like a double notch. Death date changed from 1/19/19 to 1/17/19 to match death date on cage card(HJS 9/22/20),FALSE
DO-2D-4087,G24,G24W2,G24W2D2,Wednesday,5095,5095,2D,3R,other,Dead,10/11/16,1/16/19,Missing (MSG),827,TRUE,"3R Extensive Hair Loss 
S7171503
patchy hairloss 7/26/2017
",FALSE
DO-1D-3054,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,2L,other,Dead,6/21/16,1/14/19,Found Dead (FD),937,TRUE,2LEN,FALSE
DO-2D-4110,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,2L,other,Dead,3/21/17,1/14/19,Found Dead (FD),664,TRUE,"2L
2/26/2018-SCO-49-Right Eye damage bad ear notch",FALSE
DO-2D-4141,G27,G27W1,G27W1D2,Monday,6191,6191,2D,2R,other,Dead,6/27/17,1/14/19,Found Dead (FD),566,TRUE,"Case 59- Mild Derm on Ears-11/22/17-1/14/19(DIT)
",FALSE
DO-AL-0154,G27,G27W2,G27W2D1,Monday,6302,6302,AL,R,white,Dead,7/18/17,1/14/19,Found Dead (FD),545,TRUE,NA,FALSE
DO-20-1041,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,N,white,Dead,5/31/16,1/11/19,Euthanized Sick (ES),955,TRUE,NEN - Head tilt and spinning 9/18/18,FALSE
DO-AL-0060,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,B,other,Dead,6/21/16,1/11/19,Euthanized Sick (ES),934,TRUE,BEN,FALSE
DO-40-2002,G22,G22W1,G22W1D1,Monday,3302,3302,40,R,white,Dead,2/9/16,1/10/19,Found Dead (FD),1066,TRUE,"REN, Bad seizure when tube inserted during eyebleed 6/1/17
",FALSE
DO-20-1086,G24,G24W2,G24W2D1,Wednesday,5078,5078,20,2L,other,Dead,10/4/16,1/9/19,Missing (MSG),827,TRUE,"2L
S7170560-8",FALSE
DO-20-1013,G22,G22W1,G22W1D1,Monday,3300,3300,20,2R,other,Dead,2/9/16,1/8/19,Found Dead (FD),1064,TRUE,2REN,FALSE
DO-1D-3035,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,L,other,Dead,5/31/16,1/7/19,Found Dead (FD),951,TRUE,"LEN
SCO-09-11/29/2017-Cloudy Left eye",TRUE
DO-2D-4074,G24,G24W1,G24W1D2,Wednesday,4979,4979,2D,R,white,Dead,9/20/16,1/7/19,Found Dead (FD),839,TRUE,REN,FALSE
DO-40-2052,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,B,other,Dead,6/21/16,1/7/19,Found Dead (FD),930,TRUE,BEN. Head tilt and circling 7/24/18,FALSE
DO-AL-0076,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,B,other,Dead,9/20/16,1/7/19,Found Dead (FD),839,TRUE,"BEN looks like 2R1L THIS MOSE HAS A LARGE TEAR ON IT'S RIGHT EAR IT IS @10G SMALLER THAN 2R1L!
3/20/2018-Right Eye damage, seizure",FALSE
DO-AL-0110,G26,G26W1,G26W1D1,Thursday,5837,5837,AL,2L,other,Dead,3/21/17,1/4/19,Euthanized Sick (ES),654,TRUE,"2L. tremor 9/13/18 mouse can not walk but is dragging its self by front paws. Mouse has a gell cup and is pulling herself up to it and eating. 1/3/19. Euthanized per Laura 1/4/19- severe tremor, extreme limited mobility, thin, frail",TRUE
DO-20-1113,G26,G26W2,G26W2D1,Thursday,5880,5880,20,N,white,Dead,4/11/17,1/3/19,Missing (MSG),632,TRUE,"N
LBS1",FALSE
DO-AL-0116,G26,G26W2,G26W2D1,Thursday,5878,5878,AL,B,other,Dead,4/11/17,1/3/19,Found Dead (FD),632,TRUE,"B
diarrhea 4/10/2018

",FALSE
DO-20-1046,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,2L,other,Dead,5/31/16,1/2/19,Found Dead (FD),946,TRUE,2LEN,FALSE
DO-2D-4077,G24,G24W1,G24W1D2,Wednesday,4979,4979,2D,2R,other,Dead,9/20/16,1/2/19,Found Dead (FD),834,TRUE,2REN,FALSE
DO-20-1162,G28,G28W1,G28W1D1,Tuesday,6471,6471,20,R,other,Dead,9/19/17,12/31/18,Found Dead (FD),468,TRUE,NA,TRUE
DO-2D-4034,G23,G23W1,G23W1D2,Tuesday,4114,4114,2D,R,other,Dead,5/31/16,12/31/18,Found Dead (FD),944,TRUE,REN,FALSE
DO-2D-4182,G28,G28W2,G28W2D2,Tuesday,6539,6539,2D,2L,black,Dead,10/10/17,12/31/18,Found Dead (FD),447,TRUE,NA,FALSE
DO-1D-3109,G26,G26W1,G26W1D2,Thursday,5843,5843,1D,2R,other,Dead,3/21/17,12/27/18,Found Dead (FD),646,TRUE,2R,TRUE
DO-1D-3115,G26,G26W2,G26W2D2,Thursday,5884,5884,1D,L,other,Dead,4/11/17,12/27/18,Missing (MSG),625,TRUE,L,FALSE
DO-AL-0099,G26,G26W1,G26W1D1,Thursday,5835,5835,AL,L,other,Dead,3/21/17,12/27/18,Found Dead (FD),646,TRUE,L,TRUE
DO-40-2190,G28,G28W2,G28W2D2,Tuesday,6536,6536,40,2L,other,Dead,10/10/17,12/24/18,Found Dead (FD),440,TRUE,Beginning to drag back legs 12/18/18,FALSE
DO-AL-0088,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,3L,black,Dead,10/4/16,12/24/18,Found Dead (FD),811,TRUE,"3L
S7170558-8
seizure and chirping 2/14/17
kyphosis, piloerection, labored breathing 11/14/18",FALSE
DO-2D-4052,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,B,other,Dead,6/21/16,12/21/18,Found Dead (FD),913,TRUE,B,FALSE
DO-2D-4054,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,2L,other,Dead,6/21/16,12/21/18,Found Dead (FD),913,TRUE,2L,FALSE
DO-1D-3027,G22,G22W2,G22W2D2,Monday,3396,3396,1D,L,other,Dead,3/1/16,12/20/18,Found Dead (FD),1024,TRUE,"LEN
ulcerated tumor-like mass
 on back, stiff to touch",FALSE
DO-40-2012,G22,G22W1,G22W1D2,Monday,3303,3303,40,B,other,Dead,2/9/16,12/19/18,Accidental Death (AD),1044,FALSE,BEN.Found crushed on tunnel during PIXI/Echo testing per Jenn Ryan,FALSE
DO-AL-0028,G22,G22W2,G22W2D1,Monday,3390,3390,AL,B,other,Dead,3/1/16,12/19/18,Found Dead (FD),1023,TRUE,BEN. right eye damage. Changed death date from 12/31/18 to 12/19/18-HJS 9/10/20,FALSE
DO-1D-3011,G22,G22W1,G22W1D2,Monday,3311,3311,1D,2R1L,other,Dead,2/9/16,12/17/18,Found Dead (FD),1042,TRUE,"2R1LEN. The EN was originally ""L"" but was changed to ""2R1L"" - date it was changed is unk.",FALSE
DO-20-1070,G24,G24W1,G24W1D1,Wednesday,4972,4972,20,2L,other,Dead,9/13/16,12/17/18,Found Dead (FD),825,TRUE,"2LEN. distended abdomen, kyphosis, ruffled fur 10/17/18",FALSE
DO-20-1105,G26,G26W1,G26W1D1,Thursday,5838,5838,20,N,white,Dead,3/21/17,12/17/18,Found Dead (FD),636,TRUE,"N
LBS1",TRUE
DO-40-2086,G24,G24W2,G24W2D1,Wednesday,5085,5085,40,2L,black,Dead,10/4/16,12/17/18,Found Dead (FD),804,TRUE,"2L
S7170557-8
 
blood in urine 8/10/2017
",FALSE
DO-2D-4023,G22,G22W2,G22W2D2,Monday,3397,3397,2D,3R,black,Dead,3/1/16,12/16/18,Found Dead (FD),1020,TRUE,3REN,FALSE
DO-20-1143,G27,G27W1,G27W1D1,Monday,6185,6185,20,3R,other,Dead,6/27/17,12/14/18,Found Dead (FD),535,TRUE,NA,FALSE
DO-2D-4185,G28,G28W2,G28W2D2,Tuesday,6540,6540,2D,N,white,Dead,10/10/17,12/14/18,Found Dead (FD),430,TRUE,"labored breathing, ruffled fur, thin 10/23/18",FALSE
DO-40-2093,G24,G24W2,G24W2D2,Wednesday,5087,5087,40,2R,other,Dead,10/4/16,12/12/18,Found Dead (FD),799,TRUE,"2R
S7170556-8",FALSE
DO-1D-3063,G23,G23W2,G23W2D2,Tuesday,4341,4341,1D,3R,other,Dead,6/21/16,12/11/18,Found Dead (FD),903,TRUE,"3REN. Distended abdomen 10/17/18

",FALSE
DO-40-2063,G23,G23W2,G23W2D2,Tuesday,4339,4339,40,3R,black,Dead,6/21/16,12/11/18,Found Dead (FD),903,TRUE,3REN 10/2/18 frail and hunched,FALSE
DO-2D-4001,G22,G22W1,G22W1D2,Monday,3312,3312,2D,N,other,Dead,2/9/16,12/10/18,Found Dead (FD),1035,TRUE,"NEN
SCO-71-11/30/2017-Cloudy Right eye,11/30/17-Case 68-Moderate Other(Eye Damage)-12/1/17-, SCO-71
distended abdomen 7/23/18",TRUE
DO-2D-4011,G22,G22W1,G22W1D2,Monday,3313,3313,2D,L,white,Dead,2/9/16,12/10/18,Found Dead (FD),1035,TRUE,"LEN,large abdominal mass-otherwise healthy, 7/17/17, abdomen looks severely distended with dark colored internal pigment, ruffled fur, labored breathing 3/26/18
",FALSE
DO-40-2029,G22,G22W2,G22W2D2,Monday,3394,3394,40,2R,other,Dead,3/1/16,12/10/18,Missing (MSG),1014,TRUE,2REN,FALSE
DO-AL-0003,G22,G22W1,G22W1D1,Monday,3297,3297,AL,L,other,Dead,2/9/16,12/10/18,Found Dead (FD),1035,TRUE,"LEN
LBS1",FALSE
DO-AL-0025,G22,G22W2,G22W2D1,Monday,3390,3390,AL,N,white,Dead,3/1/16,12/10/18,Found Dead (FD),1014,TRUE,NEN,FALSE
DO-AL-0052,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,B,other,Dead,6/21/16,12/10/18,Found Dead (FD),902,TRUE,BEN. Distended Abdomen  170-B8-2018  Mild Dermatitis - Abrasions on Back,FALSE
DO-AL-0156,G27,G27W2,G27W2D1,Monday,6302,6302,AL,B,other,Dead,7/18/17,12/10/18,Found Dead (FD),510,TRUE,aggressive,FALSE
DO-20-1018,G22,G22W2,G22W2D1,Monday,3391,3391,20,R,other,Dead,3/1/16,12/4/18,Found Dead (FD),1008,TRUE,"REN
Cloudy left eye
SCO-5-11/29/2017-Cataract in Left eye
",FALSE
DO-20-1009,G22,G22W1,G22W1D1,Monday,3300,3300,20,N,white,Dead,2/9/16,12/3/18,Found Dead (FD),1028,TRUE,"NEN. distended abdomen, derm on neck 8/13/18",FALSE
DO-20-1028,G22,G22W2,G22W2D1,Monday,3392,3392,20,B,other,Dead,3/1/16,12/3/18,Found Dead (FD),1007,TRUE,BEN,TRUE
DO-20-1057,G23,G23W2,G23W2D1,Tuesday,4337,4337,20,N,white,Dead,6/21/16,12/3/18,Found Dead (FD),895,TRUE,"NEN, from S7118841-8
",TRUE
DO-40-2022,G22,G22W2,G22W2D1,Monday,3393,3393,40,2L,other,Dead,3/1/16,12/3/18,Found Dead (FD),1007,TRUE,2LEN,FALSE
DO-AL-0005,G22,G22W1,G22W1D1,Monday,3297,3297,AL,2R,other,Dead,2/9/16,12/3/18,Found Dead (FD),1028,TRUE,2REN,FALSE
DO-2D-4094,G24,G24W2,G24W2D2,Wednesday,5096,5096,2D,2L,other,Dead,10/11/16,12/1/18,Found Dead (FD),781,TRUE,"2L
S7171563-2",FALSE
DO-AL-0155,G27,G27W2,G27W2D1,Monday,6302,6302,AL,L,white,Dead,7/18/17,11/30/18,Found Dead (FD),500,TRUE,"Case 13-Other( right eye damage)-1/25/18-
",FALSE
DO-2D-4057,G23,G23W2,G23W2D2,Tuesday,4336,4336,2D,N,other,Dead,6/21/16,11/29/18,Found Dead (FD),891,TRUE,N,FALSE
DO-2D-4101,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,2R,other,Dead,3/21/17,11/28/18,Found Dead (FD),617,TRUE,2R. Left eye damage 8/9/18,TRUE
DO-1D-3187,G28,G28W2,G28W2D2,Tuesday,6538,6538,1D,L,other,Dead,10/10/17,11/27/18,Found Dead (FD),413,TRUE,NA,TRUE
DO-2D-4169,G28,G28W1,G28W1D2,Tuesday,6478,6478,2D,N,white,Dead,9/19/17,11/27/18,Found Dead (FD),434,TRUE,NA,FALSE
DO-1D-3019,G22,G22W2,G22W2D2,Monday,3395,3395,1D,L,other,Dead,3/1/16,11/26/18,Found Dead (FD),1000,TRUE,"LEN
SCO-18-11/30/2017-Right eye is cloudy
3/28/18-distended abdomen 4/12/18
SCO-18-cloudy R eye-11/30/17-3/29/18/ distended abdomen 4/12/18
tumor like growth on back right leg 7/23/18

3/21/2018-Cloudy Right Eye",FALSE
DO-1D-3058,G23,G23W2,G23W2D2,Tuesday,4341,4341,1D,R,other,Dead,6/21/16,11/26/18,Found Dead (FD),888,TRUE,"REN
10,19,20,22,23,24,30,31
",FALSE
DO-2D-4091,G24,G24W2,G24W2D2,Wednesday,5096,5096,2D,L,other,Dead,10/4/16,11/26/18,Found Dead (FD),783,TRUE,"L
S7170554-6
experienced seizure
SCO-04-11/29/2017-Small Left eye
",FALSE
DO-2D-4107,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,L,other,Dead,3/21/17,11/26/18,Found Dead (FD),615,TRUE,"L. Right eye Damage 8/9/18
",TRUE
DO-AL-0007,G22,G22W1,G22W1D1,Monday,3297,3297,AL,3R,other,Dead,2/9/16,11/26/18,Found Dead (FD),1021,TRUE,"3REN. distended abdomen 8/13/18 large tumor on right shoulder 10/15/18  SCO70-B8-2018  Moderate eye damage, right eye bulged out, globe dried out, BCS4",FALSE
DO-AL-0148,G27,G27W2,G27W2D1,Monday,6301,6301,AL,B,other,Dead,7/18/17,11/26/18,Found Dead (FD),496,TRUE,NA,TRUE
DO-1D-3038,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,2L,other,Dead,5/31/16,11/21/18,Missing (MSG),904,TRUE,2LEN,FALSE
DO-1D-3080,G24,G24W1,G24W1D2,Wednesday,4977,4977,1D,3L,other,Dead,9/20/16,11/21/18,Euthanized Sick (ES),792,TRUE,"3LEN messy ears
3/22/2017-Small Right Eye
damaged during bleed, small R eye 3/22/17/ Case 17- mild derm on ears-6/8/17-9/19/17(H)
ear notches are not readable
11/14/18- distended abdomen, kyphosis, piloerection",FALSE
DO-40-2032,G22,G22W2,G22W2D2,Monday,3394,3394,40,3L,black,Dead,3/1/16,11/19/18,Found Dead (FD),993,TRUE,"3LEN
Missing Left Eye-no date indicated
SCO-13-11/30/2017-Left Eye damage",FALSE
DO-AL-0094,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,2L,other,Dead,10/4/16,11/19/18,Found Dead (FD),776,TRUE,"2L
S7170555-8
imperforate vagina? Unusually large lump on gential area 5/17/17
dietgel cup added to pen 3/9/18-6/11/18
piloerection, ruffled unkempt fur, labored breathing 11/14/18",FALSE
DO-AL-0100,G26,G26W1,G26W1D1,Thursday,5835,5835,AL,B,other,Dead,3/21/17,11/19/18,Found Dead (FD),608,TRUE,B,FALSE
DO-1D-3089,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,N,other,Dead,10/4/16,11/16/18,Found Dead (FD),773,TRUE,"N - Has mass on tail , mass has opened
S7170561-8",FALSE
DO-20-1108,G26,G26W1,G26W1D1,Thursday,5838,5838,20,B,other,Dead,3/21/17,11/13/18,Found Dead (FD),602,TRUE,B,FALSE
DO-2D-4096,G24,G24W2,G24W2D2,Wednesday,5096,5096,2D,3L,black,Dead,10/4/16,11/12/18,Found Dead (FD),769,TRUE,3L-open mass on ventral abdomen 10/17/18,FALSE
DO-40-2064,G23,G23W2,G23W2D2,Tuesday,4339,4339,40,3L,black,Dead,6/21/16,11/12/18,Found Dead (FD),874,TRUE,3LEN,FALSE
DO-40-2071,G24,G24W1,G24W1D1,Wednesday,4974,4974,40,3R,other,Dead,9/20/16,11/12/18,Found Dead (FD),783,TRUE,Case 140-B8-2018  9/20/18 Moderate Dermatitis - Raw spot on nose,FALSE
DO-AL-0024,G22,G22W2,G22W2D1,Monday,3389,3389,AL,3L,black,Dead,3/1/16,11/12/18,Found Dead (FD),986,TRUE,"3LEN,
subdermal lipoma dorsal neck 6/19/17
",FALSE
DO-40-2166,G28,G28W1,G28W1D1,Tuesday,6473,6473,40,2L,other,Dead,9/19/17,11/8/18,Found Dead (FD),415,TRUE,NA,FALSE
DO-AL-0111,G26,G26W1,G26W1D1,Thursday,5837,5837,AL,3R,other,Dead,3/21/17,11/8/18,Found Dead (FD),597,TRUE,"3R, SCO-02-11/29/2017-Cataract in Right Eye",FALSE
DO-1D-3031,G22,G22W2,G22W2D2,Monday,3396,3396,1D,3R,black,Dead,3/1/16,11/5/18,Found Dead (FD),979,TRUE,3REN,FALSE
